  0.49852100148361683       0.49852000148361686        4.5774445310964397E-002
  0.48674500148393191       0.48674600148393188        5.0827812920769863E-002
  0.46352300148455322       0.46352200148455325        6.3413781442503786E-002
  0.42951100148546323       0.42951000148546326        9.1582964586778073E-002
  0.38570900148663517       0.38571000148663515       0.16402500696805883
  0.33350900148803181       0.33350800148803184       0.44065181389577629
  0.27481100148960230       0.27481200148960228        4.4366893208521612
  0.21247900149022861       0.21247800149022861        2.0961775765091772
  0.15191900149016804       0.15191800149016804       0.30778391084454482
  0.10713300149012325       0.10713200149012325       0.13025267898089210
